base_year_month,sex,age_range,time_range,visit_population_count
201806,여성,39세 이하,19-20시,1738767.84
201806,여성,39세 이하,9-10시,1469909.6
201806,여성,49세 이하,1-2시,889011.13
201806,여성,49세 이하,11-12시,1944488.51
201806,여성,49세 이하,13-14시,2086813.51
201806,여성,49세 이하,15-16시,2105915.16
201806,여성,49세 이하,17-18시,1999803.0
201806,여성,49세 이하,21-22시,1792518.27
201806,여성,49세 이하,23-24시,1265109.45
201806,여성,49세 이하,3-4시,883419.23
201806,여성,49세 이하,5-6시,916400.89
201806,여성,49세 이하,7-8시,1147606.74
201806,여성,59세 이하,19-20시,1761277.45
201806,여성,59세 이하,9-10시,1553510.86
201806,여성,69세 이하,1-2시,517876.72
201806,여성,69세 이하,11-12시,1126330.12
201806,여성,69세 이하,13-14시,1186308.71
201806,여성,69세 이하,15-16시,1188022.68
201806,여성,69세 이하,17-18시,1117773.69
201806,여성,69세 이하,21-22시,981170.61
201806,여성,69세 이하,23-24시,717211.01
201806,여성,69세 이하,3-4시,522015.83
201806,여성,69세 이하,5-6시,562478.82
201806,여성,69세 이하,7-8시,727471.46
201806,여성,79세 이하,19-20시,531978.22
201806,여성,79세 이하,9-10시,467101.11
201806,여성,80세 이상,19-20시,376718.68
201806,여성,80세 이상,9-10시,328217.33
201807,남성,10세 미만,1-2시,679030.71
201807,남성,10세 미만,11-12시,1010188.39
201807,남성,10세 미만,13-14시,1084873.32
201807,남성,10세 미만,15-16시,1158959.09
201807,남성,10세 미만,17-18시,1204963.76
201807,남성,10세 미만,21-22시,1155938.13
201807,남성,10세 미만,23-24시,882544.54
201807,남성,10세 미만,3-4시,678189.41
201807,남성,10세 미만,5-6시,677993.35
201807,남성,10세 미만,7-8시,764061.26
201807,남성,19세 이하,1-2시,807565.14
201807,남성,19세 이하,11-12시,1195242.5
201807,남성,19세 이하,13-14시,1282651.05
201807,남성,19세 이하,15-16시,1369331.94
201807,남성,19세 이하,17-18시,1423204.13
201807,남성,19세 이하,21-22시,1365878.22
201807,남성,19세 이하,23-24시,1046005.39
201807,남성,19세 이하,3-4시,806591.81
201807,남성,19세 이하,5-6시,806394.0
201807,남성,19세 이하,7-8시,907128.68
201807,남성,29세 이하,19-20시,1801560.3
201807,남성,29세 이하,9-10시,1616682.42
201807,남성,39세 이하,1-2시,1103574.47
201807,남성,39세 이하,11-12시,1820165.96
201807,남성,39세 이하,13-14시,1903204.89
201807,남성,39세 이하,15-16시,1921676.84
201807,남성,39세 이하,17-18시,1853627.84
201807,남성,39세 이하,21-22시,1725529.66
201807,남성,39세 이하,23-24시,1369295.85
201807,남성,39세 이하,3-4시,1087888.35
201807,남성,39세 이하,5-6시,1115663.66
201807,남성,39세 이하,7-8시,1331725.84
201807,남성,49세 이하,19-20시,2355022.38
201807,남성,49세 이하,9-10시,2260289.54
201807,남성,59세 이하,1-2시,1095516.45
201807,남성,59세 이하,11-12시,2358491.12
201807,남성,59세 이하,13-14시,2430149.27
201807,남성,59세 이하,15-16시,2439428.71
201807,남성,59세 이하,17-18시,2327749.16
201807,남성,59세 이하,21-22시,2045257.31
201807,남성,59세 이하,23-24시,1502764.3
201807,남성,59세 이하,3-4시,1074891.89
201807,남성,59세 이하,5-6시,1159783.34
201807,남성,59세 이하,7-8시,1656602.18
201807,남성,69세 이하,19-20시,1200982.03
201807,남성,69세 이하,9-10시,1173517.1
201807,남성,79세 이하,1-2시,205018.19
201807,남성,79세 이하,11-12시,505881.64
201807,남성,79세 이하,13-14시,520740.5
201807,남성,79세 이하,15-16시,520228.76
201807,남성,79세 이하,17-18시,496627.87
201807,남성,79세 이하,21-22시,436026.31
201807,남성,79세 이하,23-24시,312413.9
201807,남성,79세 이하,3-4시,210571.45
201807,남성,79세 이하,5-6시,239083.2
201807,남성,79세 이하,7-8시,322562.72
201807,남성,80세 이상,1-2시,77958.25
201807,남성,80세 이상,11-12시,193072.26
201807,남성,80세 이상,13-14시,198754.85
201807,남성,80세 이상,15-16시,198553.66
201807,남성,80세 이상,17-18시,189524.1
201807,남성,80세 이상,21-22시,166352.63
201807,남성,80세 이상,23-24시,119048.8
201807,남성,80세 이상,3-4시,80082.54
201807,남성,80세 이상,5-6시,90992.65
201807,남성,80세 이상,7-8시,122931.13
201807,여성,10세 미만,1-2시,679050.13
201807,여성,10세 미만,11-12시,998177.66
201807,여성,10세 미만,13-14시,1086152.65
201807,여성,10세 미만,15-16시,1176192.47
201807,여성,10세 미만,17-18시,1238738.24
201807,여성,10세 미만,21-22시,1188829.42
201807,여성,10세 미만,23-24시,897066.2
201807,여성,10세 미만,3-4시,680895.74
201807,여성,10세 미만,5-6시,683127.54
201807,여성,10세 미만,7-8시,754801.11
201807,여성,19세 이하,1-2시,764492.71
201807,여성,19세 이하,11-12시,1114988.44
201807,여성,19세 이하,13-14시,1211577.9
201807,여성,19세 이하,15-16시,1310396.85
201807,여성,19세 이하,17-18시,1379128.74
201807,여성,19세 이하,21-22시,1324300.27
201807,여성,19세 이하,23-24시,1004076.66
201807,여성,19세 이하,3-4시,766541.87
201807,여성,19세 이하,5-6시,769016.57
201807,여성,19세 이하,7-8시,847714.38
201807,여성,29세 이하,19-20시,1743865.96
201807,여성,29세 이하,9-10시,1441592.0
201807,여성,39세 이하,1-2시,1033349.67
201807,여성,39세 이하,11-12시,1715585.13
201807,여성,39세 이하,13-14시,1837941.94
201807,여성,39세 이하,15-16시,1866033.47
201807,여성,39세 이하,17-18시,1805514.86
201807,여성,39세 이하,21-22시,1672646.14
201807,여성,39세 이하,23-24시,1302344.01
201807,여성,39세 이하,3-4시,1032525.72
201807,여성,39세 이하,5-6시,1046516.5
201807,여성,39세 이하,7-8시,1151178.22
201807,여성,49세 이하,19-20시,2023191.97
201807,여성,49세 이하,9-10시,1718609.85
201807,여성,59세 이하,1-2시,773451.38
201807,여성,59세 이하,11-12시,1748409.95
201807,여성,59세 이하,13-14시,1852109.76
201807,여성,59세 이하,15-16시,1865489.55
201807,여성,59세 이하,17-18시,1779453.67
201807,여성,59세 이하,21-22시,1589732.73
201807,여성,59세 이하,23-24시,1114479.94
201807,여성,59세 이하,3-4시,776094.06
201807,여성,59세 이하,5-6시,832956.43
201807,여성,59세 이하,7-8시,1095746.84
201807,여성,69세 이하,19-20시,1021490.69
201807,여성,69세 이하,9-10시,922851.92
201807,여성,79세 이하,1-2시,260690.68
201807,여성,79세 이하,11-12시,542839.17
201807,여성,79세 이하,13-14시,576405.13
201807,여성,79세 이하,15-16시,580804.35
201807,여성,79세 이하,17-18시,554993.4
201807,여성,79세 이하,21-22시,506741.47
201807,여성,79세 이하,23-24시,376123.5
201807,여성,79세 이하,3-4시,263900.04
201807,여성,79세 이하,5-6시,283615.92
201807,여성,79세 이하,7-8시,352255.89
201807,여성,80세 이상,1-2시,176081.04
201807,여성,80세 이상,11-12시,386667.97
201807,여성,80세 이상,13-14시,411582.14
201807,여성,80세 이상,15-16시,414769.37
201807,여성,80세 이상,17-18시,395350.7
201807,여성,80세 이상,21-22시,359604.99
201807,여성,80세 이상,23-24시,262094.46
201807,여성,80세 이상,3-4시,178461.49
201807,여성,80세 이상,5-6시,193231.1
201807,여성,80세 이상,7-8시,244532.65
201808,남성,10세 미만,19-20시,1235263.67
201808,남성,10세 미만,9-10시,973402.49
201808,남성,19세 이하,19-20시,1457860.9
201808,남성,19세 이하,9-10시,1151844.64
201808,남성,29세 이하,1-2시,1342338.15
201808,남성,29세 이하,11-12시,1705018.95
201808,남성,29세 이하,13-14시,1773814.15
201808,남성,29세 이하,15-16시,1810528.43
201808,남성,29세 이하,17-18시,1803746.81
201808,남성,29세 이하,21-22시,1802716.68
201808,남성,29세 이하,23-24시,1543697.78
201808,남성,29세 이하,3-4시,1311474.62
201808,남성,29세 이하,5-6시,1307709.68
201808,남성,29세 이하,7-8시,1423363.1
201808,남성,39세 이하,19-20시,1925578.28
201808,남성,39세 이하,9-10시,1801447.42
201808,남성,49세 이하,1-2시,1435908.31
201808,남성,49세 이하,11-12시,2638972.09
201808,남성,49세 이하,13-14시,2730250.46
201808,남성,49세 이하,15-16시,2743627.13
201808,남성,49세 이하,17-18시,2617729.83
201808,남성,49세 이하,21-22시,2353671.27
201808,남성,49세 이하,23-24시,1824188.62
201808,남성,49세 이하,3-4시,1428537.03
201808,남성,49세 이하,5-6시,1496170.53
201808,남성,49세 이하,7-8시,1926488.86
201808,남성,59세 이하,19-20시,2266756.1
201808,남성,59세 이하,9-10시,2206753.56
201808,남성,69세 이하,1-2시,600041.12
201808,남성,69세 이하,11-12시,1313463.36
201808,남성,69세 이하,13-14시,1332812.85
201808,남성,69세 이하,15-16시,1340064.71
201808,남성,69세 이하,17-18시,1291819.08
201808,남성,69세 이하,21-22시,1110205.3
201808,남성,69세 이하,23-24시,820545.03
201808,남성,69세 이하,3-4시,609110.4
201808,남성,69세 이하,5-6시,676414.8
201808,남성,69세 이하,7-8시,941357.19
201808,남성,79세 이하,19-20시,476276.18
201808,남성,79세 이하,9-10시,451068.16
201808,남성,80세 이상,19-20시,181698.97
201808,남성,80세 이상,9-10시,172043.05
201808,여성,10세 미만,19-20시,1254023.21
201808,여성,10세 미만,9-10시,943871.66
201808,여성,19세 이하,19-20시,1393485.76
201808,여성,19세 이하,9-10시,1053610.23
201808,여성,29세 이하,1-2시,1175338.37
201808,여성,29세 이하,11-12시,1535232.76
201808,여성,29세 이하,13-14시,1630299.31
201808,여성,29세 이하,15-16시,1693225.04
201808,여성,29세 이하,17-18시,1711930.78
201808,여성,29세 이하,21-22시,1692608.11
201808,여성,29세 이하,23-24시,1378456.68
201808,여성,29세 이하,3-4시,1166030.52
201808,여성,29세 이하,5-6시,1170939.39
201808,여성,29세 이하,7-8시,1260251.81
201808,여성,39세 이하,19-20시,1952789.4
201808,여성,39세 이하,9-10시,1665549.89
201808,여성,49세 이하,1-2시,1126896.99
201808,여성,49세 이하,11-12시,2141328.11
201808,여성,49세 이하,13-14시,2283313.61
201808,여성,49세 이하,15-16시,2318687.81
201808,여성,49세 이하,17-18시,2226835.27
201808,여성,49세 이하,21-22시,2033510.28
201808,여성,49세 이하,23-24시,1497243.0
201808,여성,49세 이하,3-4시,1135737.37
201808,여성,49세 이하,5-6시,1174496.68
201808,여성,49세 이하,7-8시,1389778.36
201808,여성,59세 이하,19-20시,1771725.79
201808,여성,59세 이하,9-10시,1568253.26
201808,여성,69세 이하,1-2시,504328.23
201808,여성,69세 이하,11-12시,1101879.99
201808,여성,69세 이하,13-14시,1151122.03
201808,여성,69세 이하,15-16시,1155660.91
201808,여성,69세 이하,17-18시,1096166.96
201808,여성,69세 이하,21-22시,970889.65
201808,여성,69세 이하,23-24시,706252.94
201808,여성,69세 이하,3-4시,519359.68
201808,여성,69세 이하,5-6시,564103.39
201808,여성,69세 이하,7-8시,727934.44
201808,여성,79세 이하,19-20시,545085.51
201808,여성,79세 이하,9-10시,482768.5
201808,여성,80세 이상,19-20시,386125.24
201808,여성,80세 이상,9-10시,339716.31
201809,남성,10세 미만,1-2시,499890.13
201809,남성,10세 미만,11-12시,1016105.53
201809,남성,10세 미만,13-14시,1089804.51
201809,남성,10세 미만,15-16시,1140217.71
201809,남성,10세 미만,17-18시,1142950.71
201809,남성,10세 미만,21-22시,1023748.65
201809,남성,10세 미만,23-24시,714327.6
201809,남성,10세 미만,3-4시,500957.37
201809,남성,10세 미만,5-6시,503002.98
201809,남성,10세 미만,7-8시,631149.99
201809,남성,19세 이하,1-2시,592612.64
201809,남성,19세 이하,11-12시,1196788.91
201809,남성,19세 이하,13-14시,1283197.51
201809,남성,19세 이하,15-16시,1342151.53
201809,남성,19세 이하,17-18시,1345173.67
201809,남성,19세 이하,21-22시,1205351.06
201809,남성,19세 이하,23-24시,843424.99
201809,남성,19세 이하,3-4시,593872.19
201809,남성,19세 이하,5-6시,596272.44
201809,남성,19세 이하,7-8시,746166.46
201809,남성,29세 이하,19-20시,1558585.07
201809,남성,29세 이하,9-10시,1400557.33
201809,남성,39세 이하,1-2시,1134177.35
201809,남성,39세 이하,11-12시,1847844.4
201809,남성,39세 이하,13-14시,1931111.78
201809,남성,39세 이하,15-16시,1941696.49
201809,남성,39세 이하,17-18시,1872283.01
201809,남성,39세 이하,21-22시,1707950.93
201809,남성,39세 이하,23-24시,1370680.33
201809,남성,39세 이하,3-4시,1120121.01
201809,남성,39세 이하,5-6시,1145892.34
201809,남성,39세 이하,7-8시,1361351.57
201809,남성,49세 이하,19-20시,2219810.19
201809,남성,49세 이하,9-10시,2172074.75
201809,남성,59세 이하,1-2시,1073129.96
201809,남성,59세 이하,11-12시,2343798.9
201809,남성,59세 이하,13-14시,2415888.2
201809,남성,59세 이하,15-16시,2406984.94
201809,남성,59세 이하,17-18시,2284985.19
201809,남성,59세 이하,21-22시,1964183.65
201809,남성,59세 이하,23-24시,1452123.19
201809,남성,59세 이하,3-4시,1055936.36
201809,남성,59세 이하,5-6시,1123352.2
201809,남성,59세 이하,7-8시,1614544.78
201809,남성,69세 이하,19-20시,1187685.06
201809,남성,69세 이하,9-10시,1193285.96
201809,남성,79세 이하,1-2시,204089.52
201809,남성,79세 이하,11-12시,509771.66
201809,남성,79세 이하,13-14시,526357.01
201809,남성,79세 이하,15-16시,526270.99
201809,남성,79세 이하,17-18시,492374.57
201809,남성,79세 이하,21-22시,426317.63
201809,남성,79세 이하,23-24시,306729.3
201809,남성,79세 이하,3-4시,207556.96
201809,남성,79세 이하,5-6시,228665.06
201809,남성,79세 이하,7-8시,314832.32
201809,남성,80세 이상,1-2시,77570.08
201809,남성,80세 이상,11-12시,194522.37
201809,남성,80세 이상,13-14시,200867.5
201809,남성,80세 이상,15-16시,200831.81
201809,남성,80세 이상,17-18시,187862.33
201809,남성,80세 이상,21-22시,162607.17
201809,남성,80세 이상,23-24시,116847.59
201809,남성,80세 이상,3-4시,78894.41
201809,남성,80세 이상,5-6시,86969.97
201809,남성,80세 이상,7-8시,119935.4
201809,여성,10세 미만,1-2시,468036.2
201809,여성,10세 미만,11-12시,967915.27
201809,여성,10세 미만,13-14시,1057679.39
201809,여성,10세 미만,15-16시,1120781.58
201809,여성,10세 미만,17-18시,1138952.71
201809,여성,10세 미만,21-22시,1015374.83
201809,여성,10세 미만,23-24시,696359.35
201809,여성,10세 미만,3-4시,470124.92
201809,여성,10세 미만,5-6시,473360.99
201809,여성,10세 미만,7-8시,580053.47
201809,여성,19세 이하,1-2시,523873.48
201809,여성,19세 이하,11-12시,1072524.47
201809,여성,19세 이하,13-14시,1171276.71
201809,여성,19세 이하,15-16시,1240439.73
201809,여성,19세 이하,17-18시,1260183.2
201809,여성,19세 이하,21-22시,1124233.8
201809,여성,19세 이하,23-24시,774286.48
201809,여성,19세 이하,3-4시,526177.43
201809,여성,19세 이하,5-6시,529730.19
201809,여성,19세 이하,7-8시,646740.94
201809,여성,29세 이하,19-20시,1519245.8
201809,여성,29세 이하,9-10시,1245354.72
201809,여성,39세 이하,1-2시,1008245.71
201809,여성,39세 이하,11-12시,1703810.33
201809,여성,39세 이하,13-14시,1832572.96
201809,여성,39세 이하,15-16시,1861026.96
201809,여성,39세 이하,17-18시,1786081.45
201809,여성,39세 이하,21-22시,1603234.7
201809,여성,39세 이하,23-24시,1248821.78
201809,여성,39세 이하,3-4시,1008472.78
201809,여성,39세 이하,5-6시,1023785.85
201809,여성,39세 이하,7-8시,1134747.41
201809,여성,49세 이하,19-20시,1899448.8
